input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,emails
04fc42c8-e226-4be6-8f07-e148d6f98503,https://www.google.com/maps/place/Tan+Son+Nhat+Airport/data=!4m7!3m6!1s0x31752917efe79857:0x641f8f3953dc6a69!8m2!3d10.8156395!4d106.6638113!16s%2Fg%2F11g65fg_n3!19sChIJV5jn7xcpdTERaWrcUzmPH2Q?authuser=0&hl=vi&rclk=1,Tan Son Nhat Airport,Trạm xe buýt,"Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam",{},"{""Friday"":{""0"":23,""1"":23,""10"":29,""11"":29,""12"":41,""13"":17,""14"":17,""15"":11,""16"":35,""17"":29,""18"":17,""19"":5,""2"":47,""20"":17,""21"":35,""22"":76,""23"":41,""3"":47,""4"":29,""5"":47,""6"":52,""7"":70,""8"":35,""9"":23},""Monday"":{""0"":35,""1"":11,""10"":47,""11"":64,""12"":58,""13"":82,""14"":76,""15"":52,""16"":47,""17"":35,""18"":47,""19"":29,""2"":5,""20"":17,""21"":17,""22"":47,""23"":41,""3"":5,""4"":11,""5"":11,""6"":17,""7"":41,""8"":41,""9"":58},""Saturday"":{""0"":11,""1"":23,""10"":29,""11"":47,""12"":41,""13"":47,""14"":58,""15"":64,""16"":47,""17"":35,""18"":41,""19"":58,""2"":29,""20"":41,""21"":52,""22"":23,""23"":5,""3"":17,""4"":11,""5"":11,""6"":5,""7"":5,""8"":11,""9"":23},""Sunday"":{""0"":29,""1"":17,""10"":58,""11"":100,""12"":94,""13"":76,""14"":47,""15"":41,""16"":23,""17"":17,""18"":29,""19"":35,""2"":5,""20"":23,""21"":35,""22"":41,""23"":64,""3"":17,""4"":35,""5"":23,""6"":17,""7"":47,""8"":52,""9"":70},""Thursday"":{""0"":52,""1"":58,""10"":58,""11"":47,""12"":58,""13"":52,""14"":70,""15"":76,""16"":52,""17"":70,""18"":70,""19"":76,""2"":41,""20"":70,""21"":35,""22"":23,""23"":23,""3"":17,""4"":5,""5"":0,""6"":5,""7"":0,""8"":11,""9"":23},""Tuesday"":{""0"":0,""1"":5,""10"":5,""11"":5,""12"":5,""13"":17,""14"":47,""15"":41,""16"":64,""17"":64,""18"":82,""19"":76,""2"":5,""20"":58,""21"":23,""22"":5,""23"":0,""3"":5,""4"":11,""5"":41,""6"":47,""7"":64,""8"":41,""9"":23},""Wednesday"":{""0"":17,""1"":17,""10"":35,""11"":41,""12"":47,""13"":17,""14"":11,""15"":17,""16"":47,""17"":64,""18"":70,""19"":58,""2"":11,""20"":41,""21"":41,""22"":35,""23"":35,""3"":23,""4"":17,""5"":29,""6"":29,""7"":17,""8"":23,""9"":17}}",,,"RM87+7G Tân Bình, Hồ Chí Minh, Việt Nam",736,3.500000,"{""1"":182,""2"":21,""3"":89,""4"":166,""5"":278}",10.815639,106.663811,7214642604453685865,,,https://search.google.com/local/reviews?placeid=ChIJV5jn7xcpdTERaWrcUzmPH2Q&q=Tan+Son+Nhat+Airport&authuser=0&hl=vi&gl=US,https://lh5.googleusercontent.com/p/AF1QipMcnYdh-ZiTDEXIl86d_lf-eDJKItABjjdtPsUP=w408-h306-k-no,Asia/Saigon,,0x31752917efe79857:0x641f8f3953dc6a69,"[{""title"":""Tất cả"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMcnYdh-ZiTDEXIl86d_lf-eDJKItABjjdtPsUP=w397-h298-k-no""},{""title"":""Mới nhất"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNTJ--pRTspVrcUA8m3Jt7ODEi_fHNW02SxOkE=w529-h298-k-no""},{""title"":""Video"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP52KBmPze9lEb6ieBpobBzzo3Eq2trKM-nf3qr=w224-h398-k-no""},{""title"":""Chế độ xem Phố và 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPYgUjVMhv4cG2fxG5gwSp0rM8X8bRzlDSZdlk8=w224-h298-k-no-pi-0-ya13.000009-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Tan Son Nhat Airport (Chủ sở hữu)"",""link"":""""}","{""borough"":""Phường 2, Tân Bình"",""street"":"""",""city"":""Hồ Chí Minh"",""postal_code"":"""",""state"":""Tân Bình, Hồ Chí Minh"",""country"":""VN""}",null,"[{""Name"":""Quoc Viet dong"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVCJ0ddMLPwc2sXWFCcQvusqgxY8bITNfu6ICZjN9NpQX5i6QxXZw=s120-c-rp-mo-ba7-br100"",""Rating"":3,""Description"":""Sân bay trong nước từ TPHCM-Nôi Bài ga Rộng rãi... thoáng mát ...sạch sẽ ...thủ tục nhanh gọn...sân hơi hẹp...giờ cao điểm phải trung chuyển hơi xa...thường xuyên kẹt đường băng xuống phải chờ khoảng 30phút ( ưu tiên cho đường băng xuống  ) hết...mới cất cánh được ...!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMukEKpQzJnFF8BiMN9421i2uaMDjxrq4wqbkes""],""When"":""2023-5-10""},{""Name"":""CHU MINH XUÂN"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVfqqZ_q7wYXDc2vTiWPNkSZuAwx-QlxihOfQfKzMjBV5DgfGqggA=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":""Ga nội bài rộng rãi, các làn chờ xe cũng đã rất lớn nhưng nếu đi vào giờ cao điểm vẫn kẹt, sạch sữ thoáng mát, an ninh cũng rất dày, nếu đi vào các ngày lễ chắc mọi thứ sẽ kẹt😁"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipPKeGBMYG549OCfGO9gNpLn0jTuGAYCfZOv6dIu""],""When"":""2023-6-13""},{""Name"":""Lananh Vu"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWIwCz39FOIeffDwLVGbl_jL2fGYx-x7VFR_lmcOo0mtahOxEAX=s120-c-rp-mo-ba5-br100"",""Rating"":4,""Description"":""Sân bay tuy cũ nhưng khá sạch sẽ.\nNhiều thùng rác, thuận tiện cho du khách.\nTrong khu vực an ninh có vòi nước tinh khiết là một điểm cộng lớn. Tuy nhiên vòi nước không được bảo trì tốt nên cảm quan không được vệ sinh lắm.\nKhu vực nhà vệ sinh sạch sẽ."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipOuoK8VY0_D0W93KBnAZPwuOcey_qxqjOxY5c1L""],""When"":""2023-2-21""},{""Name"":""VO THANH TUAN"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWcEKGerm7_o_Lq2whdy_TFD-tN_Tylc2p4a21NIDXxQLp2kHLX=s120-c-rp-mo-ba5-br100"",""Rating"":3,""Description"":""Chấp nhận được. Chờ thủ thụ hải quan lâu. Nên cần phải đến sớm 2 3 tiếng trước giờ bay.\nNên chờ đợi rất mất tgian"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipPLCwBKMh1--B98axYTQT221UpOv4iHmyg1jdwF""],""When"":""2022-6-11""},{""Name"":""Việt Quang"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWRLR5y4UMZRAL_Xw5NtOvyLVnsP81wOY85vtgcKyTqfx4lFKhv=s120-c-rp-mo-ba4-br100"",""Rating"":4,""Description"":""Sân bay quốc tế Tân Sơn Nhất (\\ Sân bay quốc tế Tân Sơn Nhất với diện tích 850 ha đứng thứ hai về mặt diện tích và đứng thứ nhất về mặt công suất nhà ga (với công suất từ 15-17 triệu lượt khách mỗi năm - quá tải khi lượng hành khách lớn hơn 25 triệu khách/năm, so với công suất hiện tại của sân bay Nội Bài là 20 triệu, Sân bay Đà Nẵng là 11 triệu[2]) và cũng là sân bay có lượng khách lớn nhất Việt Nam. Nằm cách trung tâm Thành phố Hồ Chí Minh 8 km về phía bắc ở quận Tân Bình, sân bay quốc tế Tân Sơn Nhất là đầu mối giao thông quan trọng của cả miền Nam. Năm 2014, sân bay này phục vụ 26.546.475 lượt khách, nằm trong nhóm 50 sân bay có lượng khách nhiều nhất thế giới[3]. Năm 2016, sân bay này đã phục vụ 32,6 triệu lượt khách, tăng 22,8% so với năm 2015.[4] và 38,5 triệu luợt khách năm 2018"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipObakvytHaKm3aPB2fU44LK15FaUXRcQOb43_6Z""],""When"":""2019-7-28""},{""Name"":""danh nguyen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKwbmwMnFQklED6gt9S1uf64kz2LTgYi73SsS3RFTRf_Pd7bw=s120-c-rp-mo-ba7-br100"",""Rating"":3,""Description"":""Quá tải , xô bồ xô bộn , lộn xộn , nhếch nhác , không chuyên nghiệp , xuống cấp , ....chưa xứng tầm vóc của 1 sân bay quốc tế ở 1 thành phố với hơn 6 triệu dân , và đại diện cho 1 thành phố lớn nhất cả nước ."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipPk390yXHnmAXM2xxtH-Z_zWU7ptWqNSGdkgAHj""],""When"":""2018-11-24""},{""Name"":""Huy Hoàng"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWV8sxgFTuzuA6XmXMD6XbyO8JXjnRZS5FSVuP2IWCveZ4G8CRX=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Sân bay quốc tế Tân Sơn Nhất (trước đây được gọi là Phi trường Tân Sơn Nhứt) là cảng hàng không quốc tế lớn nhất ở miền Nam Việt Nam. Sân bay quốc tế Tân Sơn Nhất với diện tích 850ha đứng thứ hai về mặt diện tích và đứng thứ nhất về mặt công suất nhà ga (với công suất từ 15–17 triệu lượt khách/năm và quá tải khi lượng hành khách lớn hơn 25 triệu khách/năm, so với công suất hiện tại của sân bay Nội Bài là 20 triệu, Sân bay Đà Nẵng là 11 triệu[2]) và cũng là sân bay có lượng khách lớn nhất Việt Nam. Nằm cách trung tâm Thành phố Hồ Chí Minh 8 km về phía bắc ở quận Tân Bình, sân bay quốc tế Tân Sơn Nhất là đầu mối giao thông quan trọng của cả miền Nam. Năm 2014, sân bay này phục vụ 26.546.475 lượt khách, nằm trong nhóm 50 sân bay có lượng khách nhiều nhất thế giới[3]. Năm 2016, sân bay này đã phục vụ 32,6 triệu lượt khách, tăng 22,8% so với năm 2015.[4]và 38,5 triệu luợt khách năm 2018[5]\nSân bay được xây dựng vào năm 1930 ở làng Tân Sơn Nhứt, thuộc quận Gò Vấp, tỉnh Gia Định.\nChuyến bay đầu tiên từ Paris đến Sài Gòn ở sân bay Tân Sơn Nhất là vào năm 1933, chuyến bay này kéo dài 18 ngày.\nNăm 1938 Pháp cho thành lập Sở Hàng không Dân dụng.\nNăm 1956 Mỹ cho xây dựng sân bay rộng hơn, dài hơn 3000 m, bằng bê tông. Trong khi đó sân bay do Pháp xây dựng năm xưa dài hơn 1500 m, bằng đất đỏ.\nTrong Chiến tranh Việt Nam, sân bay là căn cứ quân sự quan trọng của Quân đội Hoa Kỳ và của Không lực Việt Nam Cộng hoà. Sau khi Việt Nam thống nhất, sân bay tiếp tục được mở rộng để khai thác các chuyến bay trong nước và quốc tế. Tuy nhiên tính theo diện tích thì sân bay ngày nay (2016) chỉ còn 1/4 đến 1/5 so với phi trường Tân Sơn Nhứt năm 1975.[6"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipOmbbulyqJx1S8KfHEfRiDOk32kUHF6HV0HE1iM""],""When"":""2019-8-5""},{""Name"":""Hung Nguyen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW52KojYbGf139E0zjxleG2xuccVotNJuQEY3NWTDp2d4QPvOyD=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""Rất nhộn nhịp"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMwHY78H6U5U-5Dndnr3JsHshL30s48PU4sXEgy""],""When"":""2024-2-23""}]",
04fc42c8-e226-4be6-8f07-e148d6f98503,https://www.google.com/maps/place/C%C3%B4ng+Ty+Dv+H%C3%A0ng+Kh%C3%B4ng+S%C3%A2n+Bay+T%C3%A2n+S%C6%A1n+Nh%E1%BA%A5t/data=!4m7!3m6!1s0x3175296b582c69db:0xe78ecc4e571b395a!8m2!3d10.8092746!4d106.6645711!16s%2Fg%2F1vxcsxjx!19sChIJ22ksWGspdTERWjkbV07Mjuc?authuser=0&hl=vi&rclk=1,Công Ty Dv Hàng Không Sân Bay Tân Sơn Nhất,Hãng hàng không,"45 Đ. Trường Sơn, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam",{},{},,+84 28 3844 8358,"RM57+PR Tân Bình, Hồ Chí Minh, Việt Nam",4,3.000000,"{""1"":2,""2"":0,""3"":0,""4"":0,""5"":2}",10.809275,106.664571,16685498306295183706,,,https://search.google.com/local/reviews?placeid=ChIJ22ksWGspdTERWjkbV07Mjuc&q=C%C3%B4ng+Ty+Dv+H%C3%A0ng+Kh%C3%B4ng+S%C3%A2n+Bay+T%C3%A2n+S%C6%A1n+Nh%E1%BA%A5t&authuser=0&hl=vi&gl=US,https://lh5.googleusercontent.com/p/AF1QipOhrRUhOsPdar8kgBx8XASJJFplmPa-iIFgS7Nt=w408-h306-k-no,Asia/Saigon,,0x3175296b582c69db:0xe78ecc4e571b395a,"[{""title"":""Tất cả"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOhrRUhOsPdar8kgBx8XASJJFplmPa-iIFgS7Nt=w397-h298-k-no""},{""title"":""Mới nhất"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPkGsRB3V666LiukZDGLsCKaNePwioiuInckmfB=w279-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Công Ty Dv Hàng Không Sân Bay Tân Sơn Nhất (Chủ sở hữu)"",""link"":""""}","{""borough"":""Phường 4, Tân Bình"",""street"":""45 Đ. Trường Sơn"",""city"":""Hồ Chí Minh"",""postal_code"":"""",""state"":""Tân Bình, Hồ Chí Minh"",""country"":""VN""}",null,"[{""Name"":""Khánh văn phú"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU60lZ9dSDCnChUZGEQeQh8Rh09Uj38lJyl_cQGcfKsog2Tcyc=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Đón xe để đi khó. Dịch vụ kém"",""Images"":null,""When"":""""},{""Name"":""Thao Nguyen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIS7wIpOOnH1oOga9M6rPLa4WIYkaito6Nn2IJrPP8pueG2Xg=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Âm binh"",""Images"":null,""When"":""""},{""Name"":""Bảo Trung Dương"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVn_-pE-EBp2m4MS_lyUOh75xWRyuiWUS8aBpZXVbfPhRd5-ONi=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""Thảo Ngô"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV5II_VNq8C2Z-kS374qks2zhZvVZZ1O-wW0DW_uw7xeJgDCTOA=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",
04fc42c8-e226-4be6-8f07-e148d6f98503,https://www.google.com/maps/place/T@AXI+S%C3%82N+BAY+T%C3%82N+S%C6%A0N+NH%E1%BA%A4T/data=!4m7!3m6!1s0x317529ec0c6a53ad:0xa5210121624ee218!8m2!3d10.814011!4d106.6621667!16s%2Fg%2F11shmx6ttk!19sChIJrVNqDOwpdTERGOJOYiEBIaU?authuser=0&hl=vi&rclk=1,T@AXI SÂN BAY TÂN SƠN NHẤT,Văn phòng công ty,"RM76+JV3 T@AXI SÂN BAY TÂN SƠN NHẤT, Cảng hàng không quốc tế Tân Sơn Nhất, 국내선 터미널, Đ. Vào Nhà Ga Nội Địa, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}",{},,,,2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",10.814011,106.662167,11898792933384446488,Mở cả ngày,,https://search.google.com/local/reviews?placeid=ChIJrVNqDOwpdTERGOJOYiEBIaU&q=T@AXI+S%C3%82N+BAY+T%C3%82N+S%C6%A0N+NH%E1%BA%A4T&authuser=0&hl=vi&gl=US,https://lh5.googleusercontent.com/p/AF1QipNsVIpTGBpAE6xJFe5XEMS-vR-o-COXkByIEwu2=w408-h306-k-no,Asia/Saigon,,0x317529ec0c6a53ad:0xa5210121624ee218,"[{""title"":""Tất cả"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNsVIpTGBpAE6xJFe5XEMS-vR-o-COXkByIEwu2=w397-h298-k-no""},{""title"":""Mới nhất"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOlrH1fjym2AjYL89bpr2XtPbdkZueWGBiSypUU=w224-h398-k-no""},{""title"":""Video"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOlrH1fjym2AjYL89bpr2XtPbdkZueWGBiSypUU=w224-h398-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""T@AXI SÂN BAY TÂN SƠN NHẤT (Chủ sở hữu)"",""link"":""""}","{""borough"":""Phường 2, Tân Bình"",""street"":""RM76+JV3 Cảng hàng không quốc tế Tân Sơn Nhất, 국내선 터미널, Đ. Vào Nhà Ga Nội Địa"",""city"":""Hồ Chí Minh"",""postal_code"":"""",""state"":""Tân Bình, Hồ Chí Minh"",""country"":""VN""}",null,"[{""Name"":""Nguyen Hai"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXwJKF7MX3Iysqpnk6QBV2p5trCh1QME4GTnuJC5abhfiwpldG7=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""Minh Quyên Minh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJsjczc2vDevbUxmmk6S0ymqKOkVS2CeQwJil_qNUroFsW4tw=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",
04fc42c8-e226-4be6-8f07-e148d6f98503,https://www.google.com/maps/place/S%C3%A2n+Bay+T%C3%A2n+S%C6%A1n+Nh%E1%BA%A5t/data=!4m7!3m6!1s0x317529177f468091:0x138d65feae84f3f!8m2!3d10.81571!4d106.66419!16s%2Fg%2F11y434mt0m!19sChIJkYBGfxcpdTERP0_o6l_WOAE?authuser=0&hl=vi&rclk=1,Sân Bay Tân Sơn Nhất,Trạm xe buýt,"Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam",{},{},,,"RM87+7M Tân Bình, Hồ Chí Minh, Việt Nam",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",10.815710,106.664190,88055900185055039,,,https://search.google.com/local/reviews?placeid=ChIJkYBGfxcpdTERP0_o6l_WOAE&q=S%C3%A2n+Bay+T%C3%A2n+S%C6%A1n+Nh%E1%BA%A5t&authuser=0&hl=vi&gl=US,https://lh5.googleusercontent.com/p/AF1QipOkH-1lFkUN4_xyhaO7qJPsnvZ1TNQaZUuOJHAH=w408-h306-k-no,Asia/Saigon,,0x317529177f468091:0x138d65feae84f3f,"[{""title"":""Tất cả"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOkH-1lFkUN4_xyhaO7qJPsnvZ1TNQaZUuOJHAH=w397-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Sân Bay Tân Sơn Nhất (Chủ sở hữu)"",""link"":""""}","{""borough"":""Phường 2, Tân Bình"",""street"":"""",""city"":""Hồ Chí Minh"",""postal_code"":"""",""state"":""Tân Bình, Hồ Chí Minh"",""country"":""VN""}",null,"[{""Name"":""Thanh Tuan Nguyen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUIvZdBdIS4Ewq5kU-Wg54oongv2hNdu9cR4cp8y6B6niAi0gJmMA=s120-c-rp-mo-ba8-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",
