input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
2bf25346-9f01-4feb-b37c-58cae3ea53af,https://www.google.com/maps/place/The+Gyro+Shop/data=!4m7!3m6!1s0x864c3df3405d1be7:0xb9285fd2c53b48b4!8m2!3d33.1029347!4d-96.8095597!16s%2Fg%2F11mqdkgkjr!19sChIJ5xtdQPM9TIYRtEg7xdJfKLk?authuser=0&hl=en&rclk=1,The Gyro Shop,Gyro restaurant,"8549 Gaylord Pkwy #111, Frisco, TX 75034","{""Friday"":[""11 AM–2 AM""],""Monday"":[""11 AM–12 AM""],""Saturday"":[""11 AM–2 AM""],""Sunday"":[""11 AM–12 AM""],""Thursday"":[""11 AM–12 AM""],""Tuesday"":[""11 AM–12 AM""],""Wednesday"":[""11 AM–12 AM""]}","{""Friday"":{""0"":36,""1"":48,""10"":0,""11"":44,""12"":30,""13"":32,""14"":44,""15"":50,""16"":57,""17"":53,""18"":57,""19"":51,""20"":57,""21"":44,""22"":38,""23"":30,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":36,""12"":32,""13"":38,""14"":48,""15"":51,""16"":42,""17"":44,""18"":34,""19"":40,""20"":42,""21"":46,""22"":42,""23"":26,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""0"":40,""1"":36,""10"":0,""11"":28,""12"":32,""13"":38,""14"":57,""15"":59,""16"":76,""17"":63,""18"":59,""19"":51,""20"":57,""21"":57,""22"":51,""23"":50,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":59,""12"":55,""13"":51,""14"":53,""15"":59,""16"":71,""17"":78,""18"":67,""19"":51,""20"":36,""21"":36,""22"":42,""23"":32,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":28,""12"":26,""13"":38,""14"":53,""15"":65,""16"":53,""17"":48,""18"":44,""19"":46,""20"":46,""21"":44,""22"":55,""23"":61,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":32,""12"":34,""13"":40,""14"":50,""15"":86,""16"":86,""17"":100,""18"":63,""19"":57,""20"":38,""21"":44,""22"":34,""23"":36,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":26,""12"":40,""13"":55,""14"":53,""15"":55,""16"":50,""17"":48,""18"":32,""19"":25,""20"":25,""21"":42,""22"":38,""23"":46,""6"":0,""7"":0,""8"":0,""9"":0}}",http://thegyroshoptx.com/,(469) 287-2159,"453R+55 Frisco, Texas",564,4.400000,"{""1"":46,""2"":15,""3"":19,""4"":44,""5"":440}",33.102935,-96.809560,13342019254941862068,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqW0bVIjcnbG-a--kSJ4465gLWAdPl79k-Rb5jvRbX0vE05LaH_NeSO3iSorWloWrDTmtS5frLC-ry14ip8ixt5ihuR3g2Scmz7wBtSp80GRT7MU8dsh_jdAhs_yhd6NnAoNsc=w408-h544-k-no,America/Chicago,$10–20,0x864c3df3405d1be7:0xb9285fd2c53b48b4,ChIJ5xtdQPM9TIYRtEg7xdJfKLk,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqW0bVIjcnbG-a--kSJ4465gLWAdPl79k-Rb5jvRbX0vE05LaH_NeSO3iSorWloWrDTmtS5frLC-ry14ip8ixt5ihuR3g2Scmz7wBtSp80GRT7MU8dsh_jdAhs_yhd6NnAoNsc=w224-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqexF6nl0aVzVrVJjJvF0uUbAzOGrKwhV5N_RZCtGYHt9AU8PG-TWdycsTPh2HsNDGbZIkdVnI-e7SLVFNQ_xJnU5oZ9J0u2BkCorVJYxxareuREwcUC0pfP9049yGlu3jQmf4DMW1AKIIz=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweozIJ8-KJDXPyPYIfSCAebxUVlHxeooKklYgejWdzC138cH4yRma5xWn1uYHYcunQbn4R-E0C28DW0dxIs_VGWDzmqGsOyaWROvpmptmxjCeKg1Ql_qpmeR4wSMYbJ4IjLgOqaPIg=w224-h398-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQHvTBrlz9LPb1nWamT9cQajdOJgc6uZSEEVqXe3QAJVF2cPP5X_s9Xe9w6I4Q1nrlLI8_h77OHWW6o6g02lOzUFvv7JWylrFQur_IhdrN-DXvWucnXt4ocORZW1c7KzrLhQvn=w397-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepm741KhPv_p800wxfUAWabfee4DRxIb8IOPq6-ZHlxC7oXmUDnu1DK3oe8WHjAgJsFBXY16i2lZNU_WJ5joUei3XaDwUELL9bnkvBPBqMsTrMB0nLWNTBD6GlmmIvNYbbzjsIumzcXe90=w224-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA1maPx-dcO1uoa-FTxjcZVCSN9M1Y3X4nvWBJnYnCU2H9iPyNvaEbgf2EewtGTB_WUXuTwlNdCCMWQg1w_iPhdCybAsi04ZGgZXAu5VeFtVNOfhe-8w06n4VgqH195vvtWmxG=w397-h298-k-no""},{""title"":""Gyros"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6TEsl31RkcWmr5-Bws-VsKYh7BI4jLbKaaZOIDNzUAnIFjzXod_Y_oVJy9sHBDqsfvCjGs2rBxnWRg4Six-wOMeXkjTOqjUZ8r7rUS-1f8_2A3lOlSlejYZ-aduqQCyWcQjDu=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKggTLwcRie4lDRB8Su3ZPdxmXrHB16MQDuLDwgP0pjWmJzic1_XsY095WPI11jD3C2nQd15gLTd1xp2TIKjOm3vmHWkCXTwhMIqPBMCDZodjNMe-erbN8rQGWBdgSt80hjng=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RnqWvMe7QfdmBKjFyyNmQQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=314.2896\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""102716171960550642015"",""name"":""The Gyro Shop (Owner)"",""link"":""https://www.google.com/maps/contrib/102716171960550642015""}","{""borough"":""The Market At Preston Ridge"",""street"":""8549 Gaylord Pkwy #111"",""city"":""Frisco"",""postal_code"":""75034"",""state"":""Texas"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""Onsite services"",""enabled"":true},{""name"":""Takeout"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Comfort food"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Table service"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Accepts reservations"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Free street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""Melinda King"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVFto_CKDQWqmeRcZAW3jxjRS5G8gwEvyPAzjHevje8a0a4VID4=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Our first time here. Food was good and came out relatively quickly. The platters were huge and we went home with leftovers. The falafel was so good! Not dry."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhC8BUPsK_CGqkFT9nkfppBi\u0026fid=0x0:0xb9285fd2c53b48b4""],""When"":""2026-2-8""},{""Name"":""Vijay Unniparambath"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWOV_pTz4P-MZvbu4bqOmdHk8h3O9toFYjJL9wytJ8y9EPgBAiU=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""Second time here and absolutely loved the experience both times. The food was incredibly delicious—every bite was bursting with flavor. We tried the Chapli, Lamp, Combo and Chicken sandwiches  this time and they were all excellent choices. The portion sizes are huge, so you definitely get your money's worth. The service was friendly and efficient, making the whole experience even better. If you're craving tasty, satisfying Mediterranean food, this is the place to go. Highly recommend!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgMDw1MaMVg\u0026fid=0x0:0xb9285fd2c53b48b4""],""When"":""2025-3-23""},{""Name"":""Tiny Mentor"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXih5scAE64GJw-Dlb9B1-nPSD8B2aG0a6GRzSwujJfx8CmWZfBkQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""If you’re anywhere near Frisco and craving halal food, you HAVE to try Gyro Shop. I just had their lamb over rice and I’m still thinking about it.\nThe lamb was perfectly seasoned — tender, juicy, and packed with flavor in every bite. The rice was fluffy and aromatic, not just filler like most places. And the white sauce… absolute perfection. Creamy, tangy, and balanced everything out so well. The portion size was generous too — easily one of those meals that leaves you full and happy.\nWhat really stood out was the freshness. You can tell everything is made with care, not just thrown together. Service was quick, staff was friendly, and the place was clean.\nHands down one of the best lamb over rice platters in the Frisco area. If you haven’t tried it yet, you’re missing out."",""Images"":null,""When"":""""},{""Name"":""Miguel Ruiz"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXSAhTmHDmvLAJxprnEySHaw1blGW5lybISGl8oQPScg1o-3D8=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Stopped by to charge my Tesla across the street and got hungry—spotted The Gyro Shop (or whatever the exact name is locally) and decided to give it a try. Ordered the combo pita, and wow, what a pleasant surprise! It was absolutely stuffed with juicy meat, fresh toppings, and tasted incredibly delicious. Seriously so good I was tempted to grab a second one while my car charged.\nThe place is clean and welcoming with plenty of tables inside. Huge bonus: it’s right next to the charger, making it the perfect quick, tasty stop during a session. Highly recommend if you’re in the area and craving a loaded gyro!"",""Images"":null,""When"":""""},{""Name"":""Jacob Kilman"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU6YYvW9326fa67ZyPUBzfp5X_2qCpJISKFrQJx2QqRUXveH8YIdg=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Ordered the chicken and lamb combo platter with rice and the juiced beat Apple ginger orange was great!  Kind of like Halal guys but many more options and tasty. I’ll be back.!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhC8DVx7bYfHu9miZsSkl4pW\u0026fid=0x0:0xb9285fd2c53b48b4""],""When"":""2025-10-12""},{""Name"":""Gage Sharp"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJbE0_FxZzODf8d365-Gt8IOKB2wjXkoMVtShS8xq0RzE507g=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Got Gyro, a platter, and 2 juices that were spectacular! The gyro was filled to the brim with all the fixings. The plate offers soo much food. And the fresh pressed juice was the cherry on top. The food was amazing with great flavor, and I would recommend not passing up on the juices (lots of options). There's no doubt i will be visiting this place again."",""Images"":null,""When"":""""},{""Name"":""Dr. Sophia Thomas (Hayia Sophia)"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXY6wwDTdAHz81cANWR-2zva9mYTeSFdV74pHZXs0XBwOKhfc8Lfg=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""Tried this Gyro Shop last night, and we were pleasantly surprised! I had the chicken gyro platter, and my partner went with the chicken gyro on pita. First off—portion sizes are on point. The platter easily stretched into two meals, and the sandwich was the perfect size—filling without being overwhelming.\n\nWe both loved the spicy sauce—don’t be fooled by the name, though. It’s more flavorful than fire. The chicken was well-seasoned, everything tasted fresh, and the staff was friendly and quick.\n\nDefinitely worth a visit if you’re in the area and craving something satisfying.\n\nWe’ll be back!\n\n#HayiaSophia #SupportLocalEats"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgMDw7ebKsgE\u0026fid=0x0:0xb9285fd2c53b48b4""],""When"":""2025-3-27""},{""Name"":""Daniel Koontz"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVmigEBH35FVi71vwGz9vi58IzAWTMPNl8XKC1Q01FzB89RhbI=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I've been here many many times over the past year. Fantastic each time. Delicious. Have brought my wife, Mom, and coworkers here as well as brought others take out from here as well. Lots of food in each item such that a single meal lasts 2.\n10/10 will eat here again :D"",""Images"":null,""When"":""""}]",null,
